complaint_id,product,sub_product,issue,sub_issue,company,channel,state,timely_response,consumer_disputed,reason_code,matched_phrase,sentence_snippet,narrative_preview,narrative_length
3538432,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,CA,Yes,N/A,unauthorized_transaction,fraudulent charge,To : Whom It May concern : I am writing to dispute a fraudulent charge on my account in the amount of {$5500.00}.,"To : Whom It May concern : I am writing to dispute a fraudulent charge on my account in the amount of {$5500.00}. 
I am a victim of Identity theft, and I did not make or authorize this charge. I am requesting that the charge be removed, that any finance other charges related to the fraudulent amount be credited, as well and that I receive an accurate statement. This request is made pursuant to the Fair Credit Billing Acts amendments to the Truth in Lending Act, 15 U.S.C. 1666-1666b, 12 C.F.R 226.13. See Also 12 C.F.R 226.12 ( b ) I am writing to request the method of verification for dispute initiated on XX/XX/XXXX and the subsequent response received on XX/XX/XXXX enclosed with this letter.

In accordance with FCRA, Section 611, I am requesting this information to review for completeness and accuracy and appropriateness. In lieu of sending the information you can reopen the dispute and ",1311
3623726,Debt collection,I do not know,Attempts to collect debt not owed,Debt is not yours,"I.C. System, Inc.",Web,FL,Yes,N/A,unauthorized_transaction,NOT MINE,NOTICE OF PENDING LITIGATION SEEKING RELIEF AND MONETARY DAMAGES UNDER FCRA SECTION 616 & SECTION 617/// THIS COMPANY IS REPORTING AN ACCOUNT ON MY CREDIT THAT IS NOT MINE/INACCURATE.FRAUD.,"NOTICE OF PENDING LITIGATION SEEKING RELIEF AND MONETARY DAMAGES UNDER FCRA SECTION 616 & SECTION 617/// THIS COMPANY IS REPORTING AN ACCOUNT ON MY CREDIT THAT IS NOT MINE/INACCURATE.FRAUD. I DID NOT GIVE NY PERMISSION TO REPORT THIS ACCOUNT AND I WAS NOT NOTIFIED THAT THIS ACCOUNT WAS OR WILL BE REPORTED TO MY CREDIT REPORT. 








DELETE AND REMOVE. DO NOT REPORT, RE-REPORT, TRANSFER OR SELL. SEND PROOF OF A ORIGINAL CONTRACT BETWEEN ME AND SAID CREDITOR/COLLECTIONS SO THAT I MY INSPECT MY "" WET INK ; SIGNATURE. IF NO CONTRACT. NO NEED TO INVESTIGATE, RE-INVESTIGATE PLEASE DELETE, REMOVE AND UPDATE TO ALL 3 CREDIT BEAUS WITH PROOF OF SERVICE. PLEASE SEND SEND OR DELETE : ( 1 ) The name and address of the organization alleging the debt ; ( 2 ) The name of the actual creditor even if that is myself ; ( 3 ) The origin of the funds used to create this alleged claim of a debt and my agree",3247
3069609,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"EQUIFAX, INC.",Web,GA,Yes,N/A,unauthorized_transaction,not mine,"I need your help with Equifax, XXXX, XXXX  that is reporting bankruptcies and other accounts that are not mine.","I need your help with Equifax, XXXX, XXXX  that is reporting bankruptcies and other accounts that are not mine. Please have them to prove where I filed bankruptcy and opened these accounts. I would like for the incorrect information to be removed from my report immediately. XXXX1. Bankruptcy : Discharged CH-XXXX Equifax : XXXX-XXXX-XX/XX/XXXX XXXX : XXXX   XXXX : XXXX.

2.XXXX XXXX Equifax : XXXX XXXX : XXXX   XXXX : XXXX.

3.XXXX XXXX Equifax : XXXX  XXXX : XXXX.

4.XXXX XXXX XXXX XXXX  : XXXX 5.Bankruptcy : Discharged CH-XXXX   Equifax : XXXX-XXXX-XX/XX/XXXX XXXX : XXXX XXXX : XXXX.",591
3344139,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Improper use of your report,Credit inquiries on your report that you don't recognize,Experian Information Solutions Inc.,Web,NC,Yes,N/A,unauthorized_transaction,not authorized,You need to get this XXXX off immediately as it is not authorized and damaging to me and XXXX be actionable for statutory damages and punitive damages..,"You need to get this XXXX off immediately as it is not authorized and damaging to me and XXXX be actionable for statutory damages and punitive damages.. XXXX XXXX XXXX   XXXX, XXXX XXXX , XXXX XXXX , XXXX., XXXX XXXX XXXX , XXXX XXXX , XXXX XXXX XXXX, XXXX XXXX XXXX, XXXX, XXXX XXXX XXXX, XXXX XXXX XXXX , XXXX XXXX XXXX , XXXX XXXX XXXX XXXX, XXXX If you do not remove it from my record, please provide me with written proof of every detail shown in your entry",462
3353028,Checking or savings account,Checking account,Managing an account,Problem using a debit or ATM card,HSBC NORTH AMERICA HOLDINGS INC.,Web,PA,Yes,N/A,unauthorized_transaction,unauthorized,I contacted HSBC on her behalf on XX/XX/2019 to contest those withdrawals as unauthorized.,"I have a joint HSBC checking account with my daughter, who lives out of the country. On XX/XX/2019 her wallet was stolen from her ( cross body ) purse on a bus in XXXX. She immediately told me and I helped her contact all the entities that might be impacted. Included in the wallet was an ATM debit card from the HSBC account which she had never used. There was a note on the card with the PIN, which I had given her ( and told her to take off! ). There were no translators available by the time she tried to go the same night, so the next day, XX/XX/2019, she went to a local police station and made a theft report. She included the HSBC ATM card in the report listing what was in the wallet that was stolen. Meanwhile the card was used 5 times in XXXX at ATM ( s? ) for withdrawals adding up to {$1000.00}. 

I contacted HSBC on her behalf on XX/XX/2019 to contest those withdrawals as unauthorized",4877
8269358,Credit reporting or other personal consumer reports,Credit reporting,Incorrect information on your report,Information belongs to someone else,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,TX,Yes,N/A,unauthorized_transaction,not mine,I am sincerely pleading with you to remove this entry from my credit report as it is not mine and is completely fraudulent.,"I am sincerely pleading with you to remove this entry from my credit report as it is not mine and is completely fraudulent. I did not authorize anyone to use my account, and I am deeply concerned about the implications this has on my creditworthiness. I implore you to conduct a thorough investigation and take prompt action to rectify this error.",347
3241755,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,GA,Yes,N/A,unauthorized_transaction,not mine,I received a copy of my credit report and there are items on my credit that are not mine.,I received a copy of my credit report and there are items on my credit that are not mine. Please remove these items off my report as they are not mine. I have contacted the FTC and my police. I'm doing this on my own behalf. There are still items on my credit report that are not mine. XXXX XXXX XXXX XXXX.,306
3653243,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,AR,Yes,N/A,unauthorized_transaction,not authorized,I have some new inquiries that I did not authorized and would like them removed.,"I have some new inquiries that I did not authorized and would like them removed. XXXX, XXXX XXXX, XXXX.",103
3549663,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",Web,GA,Yes,N/A,unauthorized_transaction,did not authorize,The following items do not belong to me and is a result of fraud that I did not authorize : XXXX XXXX XXXX 09 XXXX  XXXX  XXXX XXXX  Last reported XX/XX/2020 {$160.00} XXXX  XXXX XXXX  Last reported XX/XX/2020 {$720.00} Reported balance Credit limit {$400.00} XXXX  XXXX XXXX Last reported XX/XX/2020 {$470.00} Reported balance Credit limit XXXX XXXX XXXX XXXX  XXXX Account Type Lease Balance {$470.00} Date OpenedXX/XX/XXXX XXXX XXXX XXXX potential,"I am contacting you about the compromising of my social security number. I am a victim of Identity Theft. I contacted the Federal Trade Commission and filed a complaint XXXXand contacted the police department and obtained a police report # XXXXwhich both are attached. Please block and remove all information from my credit report, and send me an updated copy of my credit report. The following items do not belong to me and is a result of fraud that I did not authorize : XXXX XXXX XXXX 09 XXXX  XXXX  XXXX XXXX  Last reported XX/XX/2020 {$160.00} XXXX  XXXX XXXX  Last reported XX/XX/2020 {$720.00} Reported balance Credit limit {$400.00} XXXX  XXXX XXXX Last reported XX/XX/2020 {$470.00} Reported balance Credit limit XXXX XXXX XXXX XXXX  XXXX Account Type Lease Balance {$470.00} Date OpenedXX/XX/XXXX XXXX XXXX XXXX potentially negative icon Potentially Negative Balance {$800.00} Date OpenedXX",908
3632250,"Credit reporting, credit repair services, or other personal consumer reports",Credit reporting,Incorrect information on your report,Information belongs to someone else,Experian Information Solutions Inc.,Web,NV,Yes,N/A,unauthorized_transaction,did not authorize,"Additionally, I did not authorize these companies to run my credit.","These are not my accounts, addresses and name. Additionally, I did not authorize these companies to run my credit.",114
